"id","regtime(in unixtime)","country","device","app_language","user_language"
"17287758979609814","1471281298","ES","LGE LG-K420","de","es_ES"
"19041251226240022","1470348399","DE","Sony E5823","de","de_DE"
"19709140363543770","1470525822","GB","HTC HTC One_M8","en","en_GB"
"19779088378279062","1471333085","DE","samsung SM-G925F","de","de_DE"
"18887942496855107","1470327234","DE","samsung SM-N7505","en","ar_AE"
"17483476451566800","1470775901","DE","samsung GT-I9505","de","de_DE"
"15639340728980690","1471006993","DE","samsung SM-G925F","de","de_DE"
"17286002969203865","1470054592","IT","samsung SM-J500FN","en","it_IT"
"156b796a47802a2df67b075288dcc40d","1472486759","TR","HTC HTC Desire 526G dual sim","ru","ru_RU"
"1738110640485414","1471009349","DE","LENOVO P850X","de","de_DE"
"19368928768808014","1471354831","BR","samsung SM-G355M","en","pt_BR"
"189ca32c3fe6575429c2ab6fa8f32a69","1471786986","US","LGE LGMS345","en","en_US"
"19156625616933899","1471138597","US","Alco RCT6773W22B","en","en_US"
"19196860452705338","1470936247","PL","LENOVO Lenovo B8000-H","en","pl_PL"
"15844760868918357","1471081692","US","motorola XT1080","en","en_US"
"19958071404540988","1471059612","US","LGE LGLS991","en","en_US"
"13740f5c451d81f4b1fdc0426c39e338","1471692607","FR","samsung SM-T530","fr","fr_FR"
"13720431122367490","1471278584","DE","HUAWEI T1 7.0","de","de_DE"
"13754018607219776","1471295718","FR","samsung SM-J500FN","fr","fr_FR"
"13842621904765987","1470427835","DE","samsung GT-I9505","de","de_DE"
"15188909334393879","1471173781","BR","samsung SM-J110M","en","pt_BR"
"14134470322259161","1470415442","DE","samsung SM-A510F","en","es_ES"
"14eb1b5015bdd3533fbf6ae92a35fadb","1471955164","GB","HTC HTC One_M8","en","en_GB"
"15323879844758547","1470048318","DE","Lenovo Tab2A7-20F","de","de_DE"
"14367773975798859","1471388673","DE","Enspert RAINBOW","de","de_DE"
"14370815936795667","1471576577","BR","LGE LG-H342","en","pt_BR"
"16023199544202374","1470458065","US","samsung SM-N920P","en","en_US"
"15455634720187627","1470258802","DE","samsung SM-T110","de","de_DE"
"1517482396996627","1470159496","SE","Sony E2105","en","sv_SE"
"16070615108944978","1471580320","BR","samsung SM-G130BU","en","pt_BR"
"1612e9c43b4a2e4d0cb724c66f2a8bee","1471981685","GB","Lenovo Lenovo A5500-F","en","en_GB"
"15514c4fd8b8a770ecda4c35780edf71","1472081642","GB","samsung SM-T210","en","en_GB"
"15339588415243300","1470770868","US","samsung SM-G900P","en","en_US"
"14016978483115220","1471444109","IT","samsung SM-J320FN","en","it_IT"
"14052980135937186","1471039269","US","LGE LGMS330","en","en_US"
"14055521043137685","1471083377","DE","samsung SM-T530","de","de_DE"
"1409075760956461","1471452234","US","Yifang NXA8QC116","en","en_US"
"15484903419483191","1470961598","US","LGE LG-K550","en","en_US"
"15607308145775640","1471360985","US","LGE LG-V410","en","en_US"
"146cbaaef5e42b119b92d00d99b63f74","1472151662","RO","samsung SM-G900F","en","ro_RO"
"14700336990143592","1471209115","US","samsung SM-N920P","en","en_US"
"1672728495461490","1470972220","US","samsung SM-T550","en","en_US"
"15916487728538813","1470935115","US","samsung SAMSUNG-SM-G900A","en","en_US"
"15901152121099430","1470405244","US","LGE LGMS330","en","en_CA"
"1423251262211117","1471484121","IT","samsung SM-G920F","en","it_IT"
"14346189453288479","1471343256","US","samsung SAMSUNG-SGH-I317","en","en_US"
"14375611878114425","1470915829","GB","samsung SM-G361F","en","en_GB"
"16822643296486498","1471379703","DE","WIKO PULP 4G","de","de_DE"
"14787984260830209","1470923134","DE","samsung SM-G850F","de","de_DE"
"14881855898ceb28588ae817a77a22e4","1472061844","FR","WIKO HIGHWAY STAR","fr","fr_FR"
"16058555708675092","1471340449","FR","HUAWEI NEM-L51","fr","fr_FR"
"14393774218364124","1471259525","ES","samsung SM-N910F","en","es_ES"
"14411752881939627","1470873683","US","samsung SAMSUNG-SM-G900A","en","en_US"
"1624469169747131","1470109589","CA","samsung SM-G903W","en","en_CA"
"16148430125716608","1471540543","US","TCL A460G","en","en_US"
"14658386062058633","1470683603","GB","samsung GT-I9505","en","en_GB"
"162346aa09af9055270f28dc837e2b51","1471710546","GB","HTC HTC Desire 610","en","en_GB"
"16291384228774978","1470168833","DE","HUAWEI ALE-L21","de","de_DE"
"16329045336769646","1470066071","FR","MOBIWIRE STARTRAIL6","fr","fr_FR"
"14719119781598367","1470160392","DE","rockchip Smartbook S10","de","de_DE"
"16416446907077769","1471408208","US","motorola MotoG3","en","en_US"
"15160003017569490","1470463678","US","samsung SM-G386T1","en","en_US"
"169b24919e489544cc99ffe3a75d5710","1472131202","TR","Sony D2533","en","tr_TR"
"16be5cddbae31786425f85484b1b65e0","1471723387","NL","samsung GT-P5210","de","nl_NL"
"14195245277385768","1470943190","US","LGE LGMS631","en","en_US"
"16610394786850044","1471028720","FR","samsung SM-G925F","fr","fr_FR"
"15313637012231338","1471531048","PL","Sony E5603","en","pl_PL"
"16510966401086479","1471105204","US","samsung SM-T530NU","en","en_US"
"15031794156848319","1470573116","FR","HTC HTC Desire 820","fr","fr_FR"
"16741321126462521","1471056711","US","TCL 9020A","en","en_US"
"15213758588392688","1470591945","DE","ODYS VITO","de","de_DE"
"15438479951746087","1471069083","US","LGE LGMS631","en","en_US"
"1706375352738903","1471132796","BR","samsung SM-T116BU","en","pt_BR"
"14428419341268016","1471593196","BR","motorola XT920","en","pt_BR"
"145e0b070ea9bc9cbcd53267f970eedd","1471812305","PL","samsung SM-G930F","en","et_EE"
"17401024402146308","1470937237","US","LGE LGLS770","en","en_US"
"1747876941505560","1470123669","FR","samsung SM-T110","fr","fr_FR"
"1763465977869427","1471277788","ES","HUAWEI HUAWEI SCL-L01","en","es_ES"
"14792817827316846","1470181750","US","Alco RCT6303W87DK","en","en_US"
"15977959377380415","1471387754","GB","samsung SM-G920F","en","en_GB"
"17838113097901224","1471310699","CA","samsung SGH-S730M","en","en_CA"
"16bab2d2d1feae66d66b25bde7ad2abc","1471881545","US","samsung SM-N9005","en","en_US"
"17886762529686551","1470565249","SE","samsung SM-G900F","en","sv_SE"
"15857cc5bf8d590e8bc1a2eae9e578d0","1471805766","GB","samsung SM-G928F","en","en_GB"
"16080790025876655","1471106037","GB","samsung SM-T110","en","en_GB"
"16087854755894375","1470494968","CA","samsung SM-G925W8","en","en_CA"
"18038792178963593","1470366114","US","samsung SM-S820L","en","en_US"
"18047937882002664","1471402791","US","SHARP 306SH","en","en_US"
"17167415091242151","1471403743","US","asus Nexus 7","en","en_US"
"18010645086364702","1470651693","FR","samsung SM-G900F","fr","fr_FR"
"1808059133928542","1471328618","DE","samsung GT-I9505","de","de_DE"
"18112542257501339","1470436135","FR","samsung SM-T113","fr","fr_FR"
"17492755806921920","1470241304","US","LGE VS415PP","en","en_US"
"18329904127313091","1470528531","DE","samsung SM-N9005","de","de_DE"
"18226883282871441","1471102028","US","SHARP 306SH","en","en_US"
"18554069658891272","1471138816","US","Dell Venue 8 3830","en","en_US"
"17820916991230977","1470345767","DE","samsung GT-P3110","de","de_DE"
"16411304436204624","1471211645","IT","HUAWEI HUAWEI VNS-L31","en","it_IT"
"16177918a4fc5e0f0790941cc73b32d9","1471684507","US","samsung SM-S920L","en","en_US"
"16545141433037889","1471514897","FR","samsung GT-P5210","fr","fr_FR"
"18724112476746758","1471095758","BR","motorola XT1069","en","pt_BR"
"1783165835150458","1471296797","AT","archos Archos 40 Titanium","de","de_DE"
"16264503739348156","1471535066","GB","asus P023","en","en_GB"
"14879290848179260","1471542257","IT","samsung GT-P5200","en","it_IT"
"11371311561503928","1470332394","DE","samsung SM-G925F","de","de_DE"
"11859203866121278","1471464563","FR","samsung SM-T110","fr","fr_FR"
"11246581982037182","1470881763","US","Alco RCT6773W22B","en","en_US"
"1145733852304562","1471560373","CA","LGE LG-H831","fr","fr_CA"
"11562021735904383","1471241132","US","samsung SM-J700T","en","en_US"
"11897713775547397","1470920964","GB","Lenovo Tab2A7-20F","en","en_GB"
"11994275005183177","1470768872","GB","samsung GT-N8010","en","en_GB"
"12163978785678340","1471189806","FR","LENOVO Lenovo TAB 2 A10-70F","fr","fr_FR"
"12022574841136212","1471347338","US","samsung SM-G900V","en","en_US"
"11732224557323464","1470274245","US","samsung SM-G930P","en","en_US"
"11753101360911445","1470547073","US","samsung SAMSUNG-SGH-I257","en","en_US"
"122a48aa41b5cd92903da68902b1ce81","1471573700","CA","samsung SM-G935W8","en","en_CA"
"12418173994730604","1470916104","TR","samsung SM-J500F","en","tr_TR"
"12566985099052259","1471409682","DE","samsung SM-N9005","de","de_DE"
"12602456859087897","1470473856","DE","Sony D5503","de","de_DE"
"12741463958828121","1470622300","DE","samsung SM-N910F","de","de_DE"
"12535042799105129","1470502712","DE","Sony SGP521","de","de_DE"
"12627021593552095","1470771379","DE","Sony E6653","de","de_DE"
"12651945865233589","1471112407","FR","HUAWEI HUAWEI VNS-L31","fr","fr_FR"
"12725134554006647","1470901313","US","samsung SAMSUNG-SM-N920A","en","en_US"
"1198a1dc8f42355e05584f6738c240dd","1471713190","SE","samsung GT-P5210","en","sv_SE"
"11847171404215371","1471552123","GB","samsung SM-G925F","en","en_GB"
"12107520885277849","1470021535","CA","LGE LG-V522","en","en_CA"
"1282225394459716","1471467851","GB","samsung SM-A310F","en","en_AU"
"12168473339872384","1471362408","BR","motorola XT1069","en","pt_BR"
"12155479859315787","1471548366","US","samsung SM-G900T","en","en_US"
"12278110324450427","1471367243","RO","samsung SM-G935F","en","ro_RO"
"1253ebb23c75d29c93560aa808b6275f","1472001183","US","LGE LG-VS450PP","en","en_US"
"12905171456836831","1471351521","DE","LENOVO LIFETAB_S1034X","de","de_DE"
"13112365650392100","1471325515","CA","LGE LG-H812","en","en_CA"
"128f391507513638ee2920b4c25dfdf5","1471815246","US","LGE VS930 4G","en","en_US"
"12398488311788618","1471032268","DE","samsung SM-T555","de","de_DE"
"12502756413416691","1471214094","US","HUAWEI HUAWEI H892L","en","en_US"
"13142443029177564","1470410105","DE","samsung GT-I9505","de","de_DE"
"13307c680bc358d8ccc30291f528386f","1472390280","US","samsung SAMSUNG-SM-T337A","en","en_US"
"127652ddee19216f88f5f36553935d97","1471962064","IT","softwinner 9 inch Flayer 9","en","it_IT"
"12825521610822693","1471636475","GB","hipstreet 8DTB38","en","en_GB"
"13530529781347583","1471469418","DE","WIKO LENNY2","de","de_DE"
"13337280617579597","1470570160","FR","samsung SM-G531F","fr","fr_FR"
"12726790592869452","1470334838","FR","HUAWEI ALE-L21","fr","fr_FR"
"12748718092301334","1471111982","US","Alco RCT6773W42B","en","en_US"
"13493922679764020","1470970694","US","LGE LGMS330","en","en_US"
"13022654582162531","1470590245","DE","samsung GT-I8190","de","de_DE"
"13077090487788798","1471602567","GB","HTC HTC One_M8","en","en_GB"
"13286020849059042","1471588436","FR","samsung SM-T210","fr","fr_FR"
"13543822758560952","1471088684","US","LGE LG-D415","en","en_US"
"13211018980086927","1470526694","IT","asus P01Y","en","it_IT"
"13192693440275676","1470927478","US","samsung SM-G935R4","en","en_US"
"12d4c8f0b3de1846dc2d0bc3cce7d330","1472007663","US","samsung SM-G928P","en","en_US"
"13738640183145702","1471116848","GB","Tesco Hudl HT7S3","en","en_GB"
"1308632782972129","1471007510","FR","samsung SM-G925F","fr","fr_FR"
"13302689573627011","1471200411","US","ZTE Z812","en","en_US"
"13415335479370954","1470043677","FR","Sony E6653","fr","fr_FR"
"13479342480245884","1471188986","FR","asus P023","fr","fr_FR"
"13531480282059789","1471400976","NL","samsung SM-G925F","en","nl_NL"
"14012574763398309","1471526335","BR","samsung GT-S6293T","en","pt_BR"
"13371920441398290","1471167233","DE","samsung SM-G920F","de","de_DE"
"13523482293724235","1471060540","US","samsung SM-N920V","en","en_US"
"13942881259484412","1470881436","US","samsung SAMSUNG-SM-G900A","en","en_US"
"13f3c29ada8b7d82a44b177b78e79801","1471759989","US","HTC 0PM92","en","en_US"
"14062698640815154","1471285276","DE","samsung GT-I9195I","de","de_DE"
"14250088580031642","1470980608","US","LGE LGLS770","en","en_US"
"1427044407657478","1470924845","FR","Allwinner POLPAROID PURE","fr","fr_FR"
"1429001323676816","1471511663","IT","samsung GT-P3100","en","it_IT"
"14338134319174858","1471481737","IT","samsung GT-I9301I","en","it_IT"
"14518688674665482","1471473008","IT","samsung SM-G930F","en","it_IT"
"13727959727453191","1470917504","DE","HUAWEI T1-701u","de","de_DE"
"1432588392170719","1471588721","US","samsung SM-N920P","en","en_US"
"14367961193858138","1471591411","AT","samsung SM-T530","de","de_AT"
"14395262713685136","1470246961","DE","samsung SM-G900F","de","de_DE"
"14471875611542559","1471372300","FR","samsung SM-G318H","fr","fr_FR"
"14806778187007190","1471282215","FR","samsung GT-I9195","fr","fr_FR"
"14881851903566937","1471508334","FR","archos Archos 101d Neon","fr","fr_FR"
"15048251389568253","1470667252","US","samsung SM-G530P","en","en_US"
"13633042312778946","1471202328","BR","samsung SM-G531M","en","pt_BR"
"13658212890457294","1470786007","US","ZTE Z820","en","en_US"
"13817257115198627","1471520751","US","samsung SM-T530NU","en","en_US"
"132ba8aed5947c3895fd0e7863faaa7d","1472554858","DE","samsung SM-T550","de","de_DE"
"13310060893680750","1471146513","CA","TCL ALCATEL ONE TOUCH 4037R","en","en_CA"
"13329675991491593","1471068563","US","samsung SM-G900P","en","en_US"
"14847384669070465","1471369089","IT","HUAWEI G7-L01","en","it_IT"
"15145865979659471","1470214143","GB","samsung SM-G900F","en","en_GB"
"15260055365088305","1470353506","US","ZTE Z716BL","en","en_US"
"13716612841563210","1470363329","US","samsung SM-S820L","en","en_US"
"1380035736028378","1470257207","US","samsung SM-T817T","en","en_US"
"13833536908166368","1471228691","FR","asus K01E","fr","fr_FR"
"14035050343752950","1470690891","DE","samsung GT-I9300","de","de_DE"
"13818332092146848","1471141143","GB","samsung SM-J500FN","en","en_GB"
"17487740181738549","1470778461","DE","HUAWEI HUAWEI VNS-L31","de","de_DE"
"17737943236273201","1471179439","AU","HUAWEI HUAWEI Y550-L02","en","en_AU"
"15726774385726598","1471519978","GB","samsung GT-I9195","en","en_GB"
"19896995933078569","1471372101","GB","Sony D5803","en","en_GB"
"19904285392503998","1470131705","DE","samsung SM-T230","de","de_DE"
"19076459980788754","1471092647","TR","samsung SM-E500H","en","tr_TR"
"19216297107194919","1471410550","AU","samsung SM-T355Y","en","en_AU"
"19434767186138201","1470873558","GB","samsung SM-J320FN","en","en_GB"
"1a19331696e81b9e385da78c1a6b9cf4","1472161802","US","samsung SAMSUNG-SM-T337A","en","en_US"
"15870165360432172","1471077554","GB","samsung SM-A510F","en","pl_PL"
"19545836f12ea59fef6ff9f8747529ba","1471910765","PL","LGE LG-D722","en","pl_PL"
"19448489464616006","1471537521","TR","samsung SM-T113","de","de_DE"
"1a6f07a0b818810fa2a13aa6a826fd36","1471956903","FR","samsung SM-G361F","fr","fr_FR"
"19701271135667410","1470206002","GB","samsung SM-N910F","en","en_GB"
"17861042738738322","1470993436","PL","samsung GT-I9300","en","pl_PL"
"17863979156661450","1470439035","US","samsung SM-T350","en","en_CA"
"1c054a1797060f585ee605cabcbef3c7","1471736346","US","LGE LGMS330","en","en_US"
"16573561121387539","1471543113","CA","samsung SM-N910W8","en","en_CA"
"1b28801f7a95a1a1b96db3414dd52703","1471715527","US","samsung SAMSUNG-SM-N920A","en","en_US"
"1b79291f0457087858aa12307ca4c132","1471828025","GB","samsung SM-A300FU","en","en_GB"
"19597550699279452","1471434705","GB","samsung SM-G900F","en","en_GB"
"1c73cc267abb37984064562ee497c8a7","1472109182","FR","Sony D6603","fr","fr_FR"
"16127940155315208","1471086737","US","samsung SM-G928T","en","en_US"
"18054633532237009","1470685266","DE","samsung SM-G901F","de","de_DE"
"19858871624270926","1471335588","IT","HUAWEI Y635-L21","en","it_IT"
"18274465003582621","1470705017","US","LGE LG-H810","en","en_US"
"1f3bd1b5f1d109fcbe07e09a5d2d9688","1471913044","FR","archos Archos 101b Neon","fr","fr_FR"
"1c7c82cc3b94920bdf0077788245700c","1471804565","DE","samsung SM-T813","de","de_DE"
"18495700670637075","1471556189","AT","samsung SM-G900F","de","de_AT"
"1874733712000144","1471052419","US","TCL 6045I","en","en_US"
"17111133732373590","1470506548","FR","samsung SM-T560","fr","fr_FR"
"1fd9ccd928cd88b2a8dbf6fa67806adb","1471699508","DE","samsung SM-G903F","de","de_DE"
"20170857709487249","1471578853","DE","samsung GT-I9195I","de","de_DE"
"17136548707280055","1471548841","IT","Lenovo Lenovo A7600-H","en","it_CH"
"1cd5c484fe872c2d3172c8425c7e65db","1471681447","BE","samsung GT-P5210","en","nl_BE"
"1734876845339667","1470952472","GB","Acer B1-760HD","en","en_US"
"20020701519246542","1470606672","DE","samsung SM-G920F","de","de_DE"
"16768605477397611","1471033846","US","samsung SM-T210R","en","en_US"
"2031854042420420","1470503509","US","ZTE Z932L","en","en_US"
"20444630070166583","1471306175","BR","LGE LG-H422","en","pt_BR"
"2032717074433037","1471284546","BR","samsung SM-G530BT","en","pt_BR"
"2015288171447453","1470915088","AU","samsung SM-G930F","en","en_AU"
"20189232494310588","1470923666","DE","asus ASUS_Z00AD","de","de_DE"
"17447991252817073","1471198349","DE","samsung GT-P5210","de","de_DE"
"20252965259916401","1471202552","DE","Sony D5803","de","de_DE"
"17593525564560515","1470355483","US","samsung SAMSUNG-SGH-I527","en","en_US"
"19618837150028880","1471373587","ES","HUAWEI HUAWEI Y625-U21","en","es_ES"
"20490305594852579","1471207422","DE","samsung SM-G920F","de","de_DE"
"17670703188554815","1470344992","US","samsung SAMSUNG-SM-N900A","en","en_US"
"19477291029816412","1471034520","PL","samsung SM-A300FU","en","pl_PL"
"19565138698409110","1471561333","ES","samsung GT-S7390","en","es_ES"
"1a0026d42c5610b091c8d9dc604b7c1e","1471954505","AU","LGE LG-D855","en","en_ZA"
"20715711142565095","1471560351","CA","samsung SM-G920W8","en","en_CA"
"17952345340859547","1471469610","GB","samsung GT-P5210","en","en_GB"
"17312648791483465","1471320679","ES","samsung SM-G361F","en","es_ES"
"17987135727735987","1471039098","FR","intel I861B3CA51","fr","fr_FR"
"20852904622191749","1471400510","BR","motorola MotoG3","en","pt_BR"
"20881123290567812","1471104112","CA","motorola XT1040","fr","fr_CA"
"1a0c7572e8626dc26c4c5cd7f025a16f","1471826825","US","samsung SM-S906L","en","en_US"
"1820290327933986","1471447914","ES","asus ASUS_Z010D","de","es_ES"
"18258205873538225","1470771169","US","Coolpad Coolpad 3300A","en","en_US"
"1e4bd759c198837fe94e523da6d9b1c6","1472218082","GB","samsung SM-N910F","en","en_GB"
"210d5ed3a90d850f6e30a0ee19a9df8e","1471830485","FR","Xiaomi Mi-4c","en","es_ES"
"1bf29994ba55d64f40932c89a2cb5fee","1471870205","DE","samsung SM-G903F","de","de_DE"
"20873283799110663","1471547741","ES","BLUBOO Xtouch","en","es_ES"
"20920505588073708","1470457510","CA","LGE LG-H812","en","en_CA"
"18369392923890820","1471191059","FR","samsung SM-N910F","fr","fr_FR"
"21243487142216909","1471355140","US","LGE LGMS330","en","en_US"
"21177463650726964","1470878540","IT","samsung SM-T110","en","it_IT"
"20966623080764545","1470428080","BR","samsung SM-G530BT","en","pt_BR"
"18458303873762446","1471035747","AT","samsung SM-G903F","de","de_AT"
"20076235499169799","1470682773","FR","Sony E2003","fr","fr_FR"
"21517848415306758","1471294404","US","samsung SAMSUNG-SM-G920A","en","en_US"
"20176674363577441","1470365731","ES","samsung SM-G920F","en","es_ES"
"18539393690526841","1470968030","CA","samsung SM-G900V","en","en_US"
"21019936276902928","1471247787","GB","samsung GT-N8000","en","en_GB"
"17916600713745512","1471312966","US","BLU BLU ADVANCE 4.0 L","en","en_US"
"21125231733609691","1471010124","FR","samsung GT-S6790N","fr","fr_FR"
"21218830971823201","1471308183","US","LGE LGMS330","en","en_US"
"21185936642528423","1470784724","CA","Alco RCT6773W22B","en","en_US"
"2147503902868575","1471185252","US","LGE LG-V400","en","en_US"
"2147783759803497","1470623035","DE","samsung GT-I9300","de","de_DE"
"20228112724235417","1470678292","US","LGE LGLS665","en","en_US"
"21356470441252094","1470985755","TR","asus K013","en","tr_TR"
"18090509150434559","1470971422","US","zte Z818L","en","en_US"
"21267445633094744","1471590158","DE","TCT 4032D","de","de_DE"
"21438416737297451","1470935886","IT","samsung SM-T800","en","it_IT"
"12126921088578721","1470998261","FR","samsung SM-G900F","fr","fr_FR"
"1287e6b7f80ca6a6f7ff09ad0e7f2f1c","1472149442","GB","samsung GT-I9195","en","en_GB"
"1171175928300775","1471183709","ES","HUAWEI Y635-L01","en","es_ES"
"13066178586805478","1471052652","US","TCL 9020A","en","en_US"
"119658e18668375be1bf34b5ed9fef92","1471837745","US","Tianshi Digi-Land DL718M","en","en_US"
"12035022537090156","1471043634","US","samsung SAMSUNG-SM-N900A","fr","en_US"
"12616502578484450","1471243531","DE","HUAWEI ALE-L21","de","de_DE"
"12427377334400028","1470075878","GB","samsung SM-G930F","en","en_GB"
"11824504926823521","1471211889","DE","Sony D2005","de","de_DE"
"12609219989873756","1471033967","DE","WIKO RAINBOW JAM","de","de_DE"
"11797664298378338","1471467452","US","samsung SM-G900V","en","en_US"
"11ef5881c4f21beff7cb63a29caa16d6","1471999263","US","samsung SAMSUNG-SM-G530AZ","en","en_US"
"12118951790589157","1471201184","FR","WIKO KITE","fr","fr_FR"
"1296935259251963","1471021297","US","motorola XT1585","en","en_US"
"13539118744102012","1471098907","DE","samsung SM-N9005","de","de_DE"
"12243460852532305","1471258212","DE","Sony D5803","de","de_DE"
"1295864978945228","1470878854","US","samsung SM-T230NU","en","en_US"
"12393401963852833","1471063657","US","TCL 5054N","en","en_US"
"12408595231794178","1470922009","GB","JTY KT07B","en","en_US"
"12627195662480590","1471086926","FR","Sony D2303","fr","fr_FR"
"13040502494979121","1470149382","DE","samsung SM-G800F","de","de_DE"
"13223546626241688","1470918135","BR","asus ASUS_T00J","en","pt_BR"
"13341746601948264","1471380209","DE","samsung SM-G900F","de","de_DE"
"1359567235064925","1471075960","DE","samsung GT-I9515","en","pl_PL"
"13599841212367908","1470171727","FR","samsung SM-G531F","fr","fr_FR"
"13693367707280509","1470890864","BR","LGE LG-D295","en","pt_BR"
"1381314699019354","1471024493","DE","samsung SM-A500FU","de","de_DE"
"12812795035034782","1471264614","NL","samsung SM-T530","en","nl_NL"
"12927320269120620","1471390599","GB","samsung SM-G900F","en","en_GB"
"13659634665583695","1471447504","BR","samsung SM-T230NT","en","pt_BR"
"13672335600780304","1471535477","CA","Alco RCT6773W22B","en","en_GB"
"13213245675738177","1471039537","GB","samsung GT-I8200N","en","en_GB"
"14112610801267932","1470686752","BR","motorola MotoG3","en","pt_BR"
"14909233405080754","1471047188","US","samsung SM-G935V","en","en_US"
"14167400978052141","1470956274","US","samsung SM-G920V","en","en_US"
"13237148407911585","1471291020","BR","samsung GT-I9505","en","pt_BR"
"14150195990226039","1470515099","BR","Sony C2304","en","pt_BR"
"14169657183155275","1471531469","US","samsung SM-G386T","en","en_US"
"14439009188746391","1470401472","GB","samsung SM-G357FZ","en","en_GB"
"14416673342825598","1471135829","BR","motorola MotoE2(4G-LTE)","en","pt_BR"
"14381539170165796","1471427446","FR","samsung SM-T560","fr","fr_FR"
"14413530549327024","1470906962","RO","Sony D2303","en","ro_RO"
"14427568732730393","1471181780","GB","Sony D5803","en","en_GB"
"13547054755259566","1470324555","GB","STB Developments Ltd STB7012","en","en_US"
"14699439364662523","1470738565","DE","samsung GT-I8190","de","de_DE"
"13857080836437208","1470229993","US","samsung SM-N920T","en","en_US"
"14615366854984819","1471094545","DE","samsung SM-N9005","de","de_DE"
"15433986315666588","1471357636","BR","samsung GT-I9060C","en","pt_BR"
"1553614005896411","1471374974","SE","samsung SM-J200H","ru","ru_RU"
"137612074f01a05832ac7582ab77586c","1471971006","AT","Archos Archos 40 Neon","de","de_AT"
"14eb48a1d7c423d5f45a3f663907eb40","1471644247","BR","LGE LG-D125","en","pt_BR"
"14809598236124248","1471249341","FR","samsung SM-G930F","fr","fr_FR"
"13b8ae5644bdfed15077c1c943bcd20f","1471605636","IT","archos Qilive 50","en","it_IT"
"15800646072771640","1471559784","IT","samsung SM-J710F","en","it_IT"
"13989016449586228","1470338005","US","TMAX TM1088C","en","en_US"
"1495943289308247","1471274221","BR","LGE Nexus 5","en","pt_BR"
"14b57d429b7a39c15e959d8b69b94d7a","1471726447","ES","samsung SM-N910F","en","es_ES"
"14d200412d58dff7f73ff1248f31c603","1472121782","PL","samsung GT-I9195I","en","pl_PL"
"14e687b6e989f9debef6a0984791210c","1471837926","US","samsung SM-T350","en","en_US"
"14025755385472253","1471367436","US","LGE LG-H811","en","en_US"
"15142805644432533","1471276087","US","samsung SM-S820L","en","en_US"
"15332496086717679","1470910756","US","samsung SM-G935F","en","en_GB"
"15403123982632017","1471192400","DE","samsung SM-A310F","de","de_DE"
"15439312573682941","1470370769","AU","samsung SM-T815Y","en","en_AU"
"14009199458538672","1471300378","US","BN LLC BNTV600","en","en_US"
"15512470981764154","1470783263","DE","HTC HTC One A9","de","de_DE"
"1540617366066249","1470684407","FR","LGE LG-V500","fr","fr_FR"
"15899488622597277","1471537281","DE","samsung SM-G900F","de","de_DE"
"159252263347330","1470939024","US","plum Z320","en","en_US"
"15776111321138188","1471181878","US","asus ME173X","en","en_US"
"15dcc5ab76028cd8b37db4ead3bc55bc","1471869425","IT","samsung SM-A500H","en","uk_UA"
"16135248695612671","1470466351","AU","samsung SM-T550","en","en_AU"
"14494527150879816","1470648416","SE","Acer B3-A10","en","sv_SE"
"14586716343350400","1471348883","FR","HUAWEI HUAWEI VNS-L31","fr","fr_FR"
"16177099013457097","1471101276","GB","motorola XT1032","en","en_GB"
"1628252726408208","1470425728","US","digiin Elite8QS","en","en_US"
"16317823098721481","1471120763","NL","asus K010","en","nl_BE"
"14222291460641924","1470591318","DE","samsung GT-P5210","de","de_DE"
"16280971047277572","1471544958","DE","samsung SM-G930F","de","de_DE"
"16288948212237565","1471209739","GB","samsung SM-G361F","en","en_GB"
"16342364251497686","1471169170","ES","samsung GT-I8200N","en","en_GB"
"16580989001340123","1471112749","FR","samsung SM-A510F","fr","fr_FR"
"1695316705997880","1471437407","GB","Vodafone VF-895N","en","en_GB"
"16371353637139544","1470959493","US","samsung SM-G900P","en","en_US"
"164008934794336","1470298526","DE","samsung SM-T113","de","de_DE"
"15143088833492164","1471200459","IT","samsung GT-S5280","en","it_IT"
"16667780624618749","1471476740","ES","HUAWEI ALE-L21","en","es_ES"
"16557333146768593","1470973271","US","LGE LG-K540","en","en_US"
"15308028784849932","1470920456","FR","samsung SM-T550","fr","fr_FR"
"11051909902963920","1471233491","US","samsung SAMSUNG-SM-G920A","en","en_US"
"11068282619221046","1471352925","DE","samsung SM-N910F","de","de_DE"
"1127902500660291","1471177940","DE","samsung GT-I9505","de","de_DE"
"11285364770163a734a198fa4f9ebdbe","1471880286","FR","samsung SM-T110","fr","fr_FR"
"11159408395224204","1471406757","AU","OPPO F1f","en","en_US"
"11431014618547299","1471534978","FR","samsung SM-A310F","fr","fr_FR"
"11140527242695797","1470940207","US","samsung SAMSUNG-SGH-I337","en","en_US"
"12047111079986194","1470769998","FR","Hewlett-Packard HP Slate 7 Plus","fr","fr_FR"
"12073000330749029","1471120526","US","TCL A460G","en","en_US"
"12137624479487194","1470611692","DE","samsung SM-J700H","en","ro_RO"
"12154975889040450","1471555063","BR","samsung SM-G318ML","en","pt_BR"
"11587821000680686","1471006953","DE","rockchip MIRA","de","de_DE"
"11413459942159558","1471330170","US","samsung SM-S765C","en","en_US"
"11423569415754997","1471442535","DE","samsung GT-I9195","de","de_DE"
